GEOID,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,total_population00,median_income00,median_home_value00,educational_attainment_00,white_alone00,black_alone00,native00,asian00,native_hawaiian_pacific_islander00,hispanic_or_latino00
36081019900,"Census Tract 199, Queens County, New York",888,56000.0,,48.0,154.0,194.0,6.0,112.0,0.0,0.0,0.0,428.0,1334.0,44659.0,215800.0,41.0,335.0,333.0,1.0,86.0,0.0,550.0
36081020200,"Census Tract 202, Queens County, New York",1675,59083.0,396300.0,181.0,12.0,1052.0,0.0,109.0,0.0,272.0,67.0,163.0,1418.253134,48248.25058,150930.462,57.74903637,18.12390076,1102.256295,27.06195038,52.10137334,0.0,179.6251356
36081020400,"Census Tract 204, Queens County, New York",2307,37898.0,455600.0,162.0,131.0,1059.0,6.0,420.0,0.0,89.0,185.0,423.0,1936.000001,28640.39202,181146.3801,108.0,77.31034493,1341.7586210000004,34.13793135,148.0,0.0,260.7931037
36081020500,"Census Tract 205, Queens County, New York",1176,56563.0,617800.0,138.0,141.0,3.0,0.0,65.0,0.0,0.0,0.0,967.0,1241.0,41285.90074,203786.7133,95.0,377.0,29.0,3.0,125.0,0.0,688.0
36081020600,"Census Tract 206, Queens County, New York",1930,65526.0,413300.0,80.0,217.0,391.0,7.0,210.0,0.0,149.0,14.0,949.0,1758.0,36446.0,193300.0,93.0,185.0,699.0,31.0,178.0,0.0,573.0
36081020800,"Census Tract 208, Queens County, New York",2847,64423.0,443300.0,234.0,225.0,519.0,0.0,366.0,0.0,424.0,145.0,1168.0,2549.789234,39894.07646,204089.3224,218.0,337.5054247,910.9517655,12.86206901,155.81576950000004,0.0,986.6542051
36081021200,"Census Tract 212, Queens County, New York",2302,41813.0,490500.0,319.0,139.0,173.0,13.0,272.0,0.0,97.0,149.0,1459.0,2701.0,28571.0,196700.0,55.0,169.0,543.0,57.0,384.0,0.0,1371.0
36081021400,"Census Tract 214, Queens County, New York",6967,52269.0,314900.0,1707.0,671.0,314.0,0.0,2473.0,0.0,199.0,439.0,2871.0,6226.99999,43227.39292,194410.8069,919.4968452,1206.258408,887.7014694000002,64.11107206,1769.172737,0.08444288400000001,1998.396461
36081021600,"Census Tract 216, Queens County, New York",4483,61042.0,199700.0,1504.0,1231.0,459.0,68.0,979.0,0.0,65.0,198.0,1483.0,4700.999895,42648.00004,138000.0035,985.0028076,1682.5758059999996,793.9320068,41.17904663,627.5686646,1.647161841,1392.675293
36081021900,"Census Tract 219, Queens County, New York",4,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39311767,76250.00316000001,316700.0131,13.42613316,28.13094711,2.557358742,0.0,8.950756072999999,0.639339685,5.754056931
36081022001,"Census Tract 220.01, Queens County, New York",6012,66683.0,234100.0,2255.0,1625.0,887.0,17.0,1431.0,0.0,40.0,89.0,1940.0,6693.788821,43341.993,92288.1011,1751.683689,2709.674332,981.8333912,21.78098905,1126.974327,0.268395245,1734.7035260000002
36081022002,"Census Tract 220.02, Queens County, New York",6650,61765.0,265300.0,2066.0,2176.0,1359.0,0.0,1294.0,0.0,94.0,209.0,1518.0,5095.999965,42398.99793,108599.9982,1542.092163,2110.757324,599.6469727000001,9.994116782999999,1257.259888,0.0,973.4269409
36081022900,"Census Tract 229, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.60688233,76250.0,316700.0,7.5738668439999985,15.86905384,1.442641258,0.0,5.049244404,0.360660315,3.2459428310000003
36081023000,"Census Tract 230, Queens County, New York",2274,110781.0,578600.0,658.0,718.0,20.0,0.0,790.0,0.0,8.0,31.0,707.0,1742.0,49500.0,218300.0,320.0,558.0,119.0,31.0,555.0,0.0,359.0
36081023200,"Census Tract 232, Queens County, New York",5271,64948.0,393100.0,1425.0,704.0,770.0,0.0,1967.0,8.0,144.0,349.0,1329.0,5011.0,47131.0,227900.0,996.0,1191.0,724.0,41.0,1742.0,0.0,1082.0
36081023500,"Census Tract 235, Queens County, New York",8843,46140.0,590700.0,919.0,685.0,11.0,0.0,2527.0,0.0,0.0,286.0,5334.0,8426.0,33280.0,245700.0,633.0,991.0,116.0,32.0,1135.0,4.0,5992.0
36081023600,"Census Tract 236, Queens County, New York",2924,59141.0,558700.0,539.0,242.0,258.0,13.0,1302.0,0.0,49.0,66.0,994.0,2816.0,40230.0,262800.0,423.0,352.0,489.0,33.0,866.0,0.0,973.0
36081023800,"Census Tract 238, Queens County, New York",4951,41000.0,503000.0,774.0,172.0,462.0,0.0,1590.0,0.0,602.0,94.0,2031.0,5273.0,30746.0,186700.0,234.0,200.0,1154.0,40.0,944.0,1.0,2821.0
36081024000,"Census Tract 240, Queens County, New York",6402,41146.0,290500.0,778.0,222.0,960.0,46.0,1300.0,0.0,588.0,170.0,3162.0,5748.0,31943.0,190600.0,256.0,206.0,1246.0,37.0,529.0,0.0,3532.0
36081024300,"Census Tract 243, Queens County, New York",6346,62924.0,596300.0,1050.0,1792.0,0.0,0.0,1912.0,0.0,0.0,61.0,2581.0,5251.390026,39984.95289,242280.2308,741.1462032000002,1984.211382,47.39541762,15.01916089,1395.99156,0.0,1708.6004649999998
36081024500,"Census Tract 245, Queens County, New York",5770,56151.0,256700.0,1431.0,2088.0,37.0,26.0,1250.0,0.0,0.0,107.0,2262.0,4684.506346,41402.58601,23304.79965,905.7242341,2476.870526,174.76878390000005,8.008761111,850.7607892000002,0.0,1104.120511
36081024600,"Census Tract 246, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210765958,2499.0,187500.0,0.0,0.100897163,0.7062801120000001,0.0,0.100897163,0.0,0.302691489
36081024700,"Census Tract 247, Queens County, New York",1504,56442.0,632400.0,196.0,230.0,32.0,0.0,653.0,0.0,0.0,38.0,551.0,1482.102002,43999.99994,286600.0035,278.2641602,326.6150208,11.84102821,1.973504663,717.3689575,0.0,414.43597410000007
36081024900,"Census Tract 249, Queens County, New York",5043,56101.0,377800.0,1365.0,1409.0,43.0,62.0,2253.0,0.0,0.0,68.0,1270.0,5095.0,36526.0,215100.0,1150.0,1742.0,71.0,8.0,1934.0,0.0,1277.0
36081025100,"Census Tract 251, Queens County, New York",6119,45661.0,235900.0,1581.0,1742.0,54.0,0.0,1997.0,0.0,15.0,30.0,2281.0,5501.0,38143.0,98300.0,935.0,1725.0,56.0,8.0,1575.0,0.0,2048.0
36081025301,"Census Tract 253.01, Queens County, New York",3898,59773.0,520100.0,1194.0,1585.0,21.0,10.0,935.0,0.0,18.0,38.0,1301.0,5015.999838000002,33681.99929,111300.0022,950.7032471,1379.640015,61.45960236,19.20612526,1371.317383,0.0,2092.187256
36081025302,"Census Tract 253.02, Queens County, New York",3053,62155.0,500000.0,577.0,673.0,19.0,72.0,513.0,0.0,0.0,46.0,1730.0,2818.999928,33681.99848,111300.0024,534.2967529,775.3599243,34.54039383,10.79387379,770.6825562000001,0.0,1175.812622
36081025400,"Census Tract 254, Queens County, New York",9155,33483.0,344500.0,737.0,0.0,5621.0,0.0,987.0,0.0,687.0,34.0,1826.0,7015.0,22493.640580000007,159905.7663,425.0,66.0,6060.0,26.0,66.0,0.0,755.0
36081025500,"Census Tract 255, Queens County, New York",1471,87500.0,645100.0,466.0,434.0,0.0,31.0,599.0,0.0,32.0,0.0,406.0,1849.0,47143.0,140400.0,356.0,593.0,36.0,3.0,716.0,0.0,451.0
36081025700,"Census Tract 257, Queens County, New York",1419,60750.0,567100.0,321.0,352.0,41.0,0.0,495.0,0.0,8.0,64.0,459.0,1504.0,34375.0,226500.0,341.0,430.0,8.0,2.0,592.0,0.0,444.0
36081025800,"Census Tract 258, Queens County, New York",2405,65833.0,336800.0,295.0,0.0,1722.0,0.0,137.0,0.0,213.0,0.0,333.0,1671.0,32292.0,142800.0,72.0,14.0,1534.0,6.0,26.0,0.0,81.0
36081025900,"Census Tract 259, Queens County, New York",3524,47629.0,,661.0,528.0,0.0,0.0,1206.0,0.0,7.0,139.0,1644.0,3365.0,36091.0,258300.0,484.0,647.0,28.0,31.0,1449.0,0.0,1147.0
36081026000,"Census Tract 260, Queens County, New York",2425,41607.0,535700.0,100.0,4.0,1487.0,0.0,120.0,0.0,158.0,0.0,656.0,1636.0,22466.0,141400.0,67.0,4.0,1444.0,12.0,15.0,0.0,153.0
36081026100,"Census Tract 261, Queens County, New York",7139,40452.0,593400.0,1142.0,506.0,63.0,0.0,3265.0,0.0,17.0,61.0,3227.0,7233.0,36104.0,252000.0,947.0,972.0,74.0,40.0,2861.0,0.0,3231.0
36081026200,"Census Tract 262, Queens County, New York",1167,70577.0,375400.0,148.0,0.0,879.0,0.0,20.0,0.0,64.0,0.0,204.0,1144.0,51307.0,155800.0,73.0,12.0,1022.0,0.0,12.0,0.0,88.0
36081026300,"Census Tract 263, Queens County, New York",6780,50912.0,570200.0,1400.0,566.0,30.0,0.0,3568.0,0.0,18.0,159.0,2439.0,6003.0,33838.0,235900.0,1060.0,801.0,75.0,29.0,2605.0,1.0,2428.0
36081026400,"Census Tract 264, Queens County, New York",2643,54167.0,420800.0,297.0,14.0,1859.0,0.0,60.0,0.0,63.0,25.0,622.0,2181.0,39483.0,166300.0,118.0,5.0,1967.0,19.0,49.0,0.0,130.0
36081026500,"Census Tract 265, Queens County, New York",4213,54219.0,557400.0,1096.0,427.0,36.0,0.0,2843.0,0.0,0.0,44.0,863.0,4534.0,34127.0,280400.0,763.0,358.0,79.0,33.0,2352.0,0.0,1666.0
36081026600,"Census Tract 266, Queens County, New York",1907,32750.0,371400.0,157.0,0.0,1602.0,44.0,28.0,0.0,26.0,10.0,197.0,1799.0,16010.0,160100.0,112.0,9.0,1681.0,19.0,12.0,0.0,73.0
36081026700,"Census Tract 267, Queens County, New York",6229,45842.0,458300.0,848.0,274.0,55.0,84.0,2301.0,0.0,0.0,111.0,3437.0,6415.0,36342.0,297100.0,1106.0,494.0,79.0,36.0,2685.0,0.0,3070.0
36081026901,"Census Tract 269.01, Queens County, New York",5152,42667.0,250900.0,830.0,132.0,42.0,0.0,2057.0,0.0,27.0,83.0,2811.0,5921.999987,31732.99937,126800.0036,958.7409668,354.8806152,63.08988953,24.22201157,2012.116821,0.0,3422.063232
36081026902,"Census Tract 269.02, Queens County, New York",4363,40694.0,234300.0,845.0,171.0,53.0,0.0,2234.0,0.0,0.0,0.0,1905.0,4591.000013,31733.00081,126799.9954,743.2590332000002,275.11938480000003,48.91011047,18.77798843,1559.883179,0.0,2652.936768
36081027000,"Census Tract 270, Queens County, New York",1999,40000.0,361100.0,145.0,27.0,1400.0,0.0,10.0,0.0,129.0,17.0,416.0,1468.0,47614.0,151400.0,87.0,18.0,1321.0,9.0,28.0,0.0,85.0
36081027100,"Census Tract 271, Queens County, New York",8359,48429.0,349100.0,1308.0,398.0,171.0,141.0,3837.0,0.0,0.0,202.0,3697.0,8911.0,34206.0,101100.0,1148.0,673.0,175.0,47.0,2831.0,1.0,5077.0
36081027200,"Census Tract 272, Queens County, New York",2384,56550.0,338200.0,170.0,8.0,2098.0,0.0,0.0,0.0,66.0,56.0,156.0,2184.0,31756.0,134500.0,104.0,33.0,1953.0,3.0,9.0,0.0,176.0
36081027300,"Census Tract 273, Queens County, New York",7991,43077.0,233300.0,588.0,253.0,115.0,0.0,686.0,0.0,112.0,77.0,6748.0,9459.0,35310.0,71400.0,713.0,529.0,295.0,61.0,1003.0,0.0,7512.0
36081027400,"Census Tract 274, Queens County, New York",1722,59643.0,384700.0,233.0,0.0,1204.0,0.0,70.0,0.0,228.0,40.0,180.0,1834.0,41270.0,157000.0,97.0,29.0,1703.0,7.0,11.0,0.0,80.0
36081027500,"Census Tract 275, Queens County, New York",6907,52000.0,193400.0,642.0,506.0,99.0,0.0,698.0,0.0,0.0,0.0,5604.0,7115.0,36048.0,67500.0,818.0,897.0,204.0,9.0,977.0,3.0,4914.0
36081027600,"Census Tract 276, Queens County, New York",1198,51875.0,387300.0,132.0,4.0,884.0,0.0,40.0,0.0,54.0,13.0,203.0,1221.997017,34926.00099,169699.9945,85.92947388,10.99097919,1108.090454,4.995899677,16.98605919,0.0,71.94095612
36081027700,"Census Tract 277, Queens County, New York",7779,43770.0,249400.0,1030.0,670.0,116.0,15.0,970.0,95.0,0.0,186.0,5742.0,9360.0,38074.0,63200.0,1028.0,1201.0,238.0,23.0,1709.0,0.0,6052.0
36081027800,"Census Tract 278, Queens County, New York",2368,35093.0,324200.0,202.0,0.0,1860.0,0.0,11.0,0.0,0.0,80.0,417.0,2250.538599,22532.49952,144322.8021,78.63520942,17.90983501,1926.241507,16.91042482,33.82659024,0.0,241.7200417
36081027900,"Census Tract 279, Queens County, New York",6541,54667.0,275500.0,1104.0,1082.0,161.0,0.0,830.0,0.0,26.0,84.0,4358.0,6763.0,42822.0,70700.0,1070.0,1325.0,118.0,31.0,755.0,0.0,4476.0
36081028000,"Census Tract 280, Queens County, New York",1926,79750.0,329700.0,255.0,0.0,1609.0,0.0,0.0,0.0,35.0,52.0,230.0,1698.0,47596.0,159000.0,155.0,7.0,1616.0,4.0,2.0,0.0,65.0
36081028100,"Census Tract 281, Queens County, New York",4462,46231.0,274800.0,1510.0,1081.0,35.0,3.0,611.0,0.0,0.0,54.0,2681.0,6120.0,41962.0,73300.0,1204.0,1906.0,136.0,17.0,702.0,0.0,3299.0
36081028200,"Census Tract 282, Queens County, New York",1790,73500.0,385200.0,351.0,23.0,1519.0,0.0,23.0,0.0,10.0,77.0,138.0,1318.0,51714.0,153600.0,118.0,3.0,1262.0,0.0,2.0,0.0,47.0
36081028300,"Census Tract 283, Queens County, New York",7446,60707.0,260300.0,2172.0,1595.0,22.0,22.0,1579.0,0.0,87.0,20.0,4121.0,8241.0,40025.0,67400.0,1229.0,2060.0,145.0,30.0,1228.0,0.0,4639.0
36081028400,"Census Tract 284, Queens County, New York",4354,67981.0,409900.0,429.0,37.0,3781.0,0.0,0.0,0.0,165.0,51.0,320.0,3255.464302,54970.11952000001,151989.1798,297.4353138,26.09918542,3084.667943,5.093675122,7.187350242999999,0.0,112.3390032
36081028500,"Census Tract 285, Queens County, New York",5152,58775.0,478100.0,1896.0,1755.0,98.0,55.0,796.0,0.0,0.0,93.0,2410.0,4979.0,46276.0,103300.0,1355.0,2153.0,62.0,15.0,763.0,1.0,1942.0
36081028700,"Census Tract 287, Queens County, New York",6321,62190.0,335900.0,1785.0,2045.0,0.0,29.0,1518.0,0.0,0.0,28.0,2730.0,6545.0,37895.0,77500.0,1484.0,2228.0,132.0,14.0,1340.0,2.0,2739.0
36081028800,"Census Tract 288, Queens County, New York",4703,62328.0,361700.0,680.0,57.0,3560.0,0.0,182.0,0.0,233.0,21.0,650.0,4366.0,44348.0,151800.0,381.0,27.0,4011.0,18.0,53.0,0.0,218.0
36081028900,"Census Tract 289, Queens County, New York",5043,64304.0,335800.0,1445.0,1079.0,93.0,0.0,1776.0,0.0,78.0,138.0,1879.0,5484.0,41639.0,165300.0,1535.0,1561.0,82.0,33.0,1691.0,0.0,2019.0
36081029100,"Census Tract 291, Queens County, New York",6476,34340.0,351700.0,1409.0,1033.0,78.0,5.0,3612.0,0.0,16.0,31.0,1701.0,7120.0,36892.0,171900.0,1129.0,1386.0,108.0,56.0,3216.0,0.0,2233.0
36081029300,"Census Tract 293, Queens County, New York",1109,58304.0,658600.0,256.0,111.0,0.0,0.0,910.0,0.0,0.0,14.0,74.0,1368.0,38438.0,215800.0,314.0,194.0,27.0,6.0,699.0,0.0,435.0
36081029400,"Census Tract 294, Queens County, New York",7252,67917.0,435900.0,1091.0,29.0,6204.0,0.0,299.0,0.0,0.0,73.0,647.0,6164.0,43546.63036,181704.1838,798.0,173.0,5587.0,20.0,55.0,0.0,307.0
36081029500,"Census Tract 295, Queens County, New York",3559,65128.0,248200.0,1077.0,1343.0,86.0,8.0,1168.0,0.0,8.0,93.0,861.0,3790.0,44231.0,77400.0,848.0,1614.0,202.0,16.0,985.0,0.0,847.0
36081029700,"Census Tract 297, Queens County, New York",2265,58578.0,628700.0,617.0,936.0,14.0,0.0,643.0,0.0,0.0,81.0,591.0,1961.002847,44643.0,223799.9011,401.0,803.0014234,36.00063263,2.0,639.0,0.0,405.0007908
36081029900,"Census Tract 299, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99715292,,,0.0,5.9985766410000005,2.666033983,0.0,0.0,0.0,3.332542419
36081030600,"Census Tract 306, Queens County, New York",4372,62652.0,382400.0,600.0,160.0,3630.0,0.0,17.0,0.0,117.0,28.0,420.0,3909.0,48818.93295,176774.0696,505.0,86.0,3415.0,4.0,56.0,0.0,301.0
36081030902,"Census Tract 309.02, Queens County, New York",7954,46471.0,577000.0,1243.0,1752.0,187.0,129.0,3208.0,0.0,82.0,230.0,2472.0,7949.0,41018.0,285400.0,1384.0,2292.0,111.0,22.0,2596.0,0.0,2728.0
36081030903,"Census Tract 309.03, Queens County, New York",6379,57310.0,596200.0,1252.0,802.0,60.0,20.0,2503.0,0.0,16.0,209.0,2789.0,6614.0002049999985,48397.99847,261799.998,1072.980957,1635.794556,80.2228775,15.04179001,1905.293335,1.880223751,2832.870361
36081030904,"Census Tract 309.04, Queens County, New York",3632,55733.0,606700.0,732.0,931.0,14.0,0.0,1232.0,0.0,8.0,0.0,1447.0,3939.0001090000014,48398.00164,261799.9969,639.019043,974.2054443,47.77712631,8.958210945,1134.7067869999996,1.119776368,1687.129761
36081031700,"Census Tract 317, Queens County, New York",5973,56056.0,555100.0,1535.0,4224.0,24.0,80.0,590.0,0.0,0.0,57.0,1078.0,6131.0,45833.0,223200.0,1128.0,4389.0,90.0,10.0,305.0,0.0,959.0
36081032000,"Census Tract 320, Queens County, New York",4958,69408.0,397000.0,545.0,94.0,4278.0,0.0,9.0,0.0,4.0,125.0,448.0,4585.0,46696.0,176600.0,370.0,104.0,3728.0,11.0,94.0,2.0,625.0
36081032700,"Census Tract 327, Queens County, New York",3809,56094.0,587200.0,468.0,356.0,142.0,44.0,1000.0,0.0,0.0,0.0,2291.0,4285.0,39881.0,280000.0,367.0,614.0,42.0,17.0,929.0,0.0,2571.0
36081032800,"Census Tract 328, Queens County, New York",2562,60333.0,447200.0,453.0,31.0,2130.0,0.0,0.0,35.0,25.0,119.0,222.0,2155.0,55625.0,192300.0,475.0,26.0,2030.0,1.0,4.0,1.0,90.0
36081032900,"Census Tract 329, Queens County, New York",3918,53795.0,529800.0,447.0,348.0,134.0,10.0,1184.0,0.0,0.0,39.0,2213.0,4067.0,47917.0,215400.0,418.0,664.0,248.0,10.0,573.0,0.0,2512.0
36081033000,"Census Tract 330, Queens County, New York",7168,75679.0,393700.0,1010.0,63.0,6291.0,8.0,92.0,0.0,57.0,94.0,571.0,6083.0,48706.0,172700.0,790.0,31.0,5721.0,16.0,33.0,0.0,244.0
36081033100,"Census Tract 331, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081033401,"Census Tract 334.01, Queens County, New York",3580,77798.0,430600.0,491.0,19.0,3225.0,0.0,10.0,0.0,37.0,20.0,269.0,2538.0,50833.0,177300.0,218.0,17.0,2397.0,5.0,27.0,0.0,76.0
36081033402,"Census Tract 334.02, Queens County, New York",13157,45465.0,,2782.0,198.0,11987.0,0.0,215.0,0.0,63.0,54.0,640.0,13194.0,39792.0,130800.0,1859.0,210.0,12435.0,63.0,41.0,0.0,425.0
36081033700,"Census Tract 337, Queens County, New York",3391,60201.0,558700.0,363.0,88.0,0.0,29.0,790.0,0.0,0.0,0.0,2484.0,3860.0,34427.0,228500.0,268.0,457.0,96.0,7.0,862.0,0.0,2375.0
36081033900,"Census Tract 339, Queens County, New York",3357,70707.0,259500.0,535.0,372.0,72.0,0.0,780.0,0.0,0.0,37.0,2096.0,3703.0,38281.0,151300.0,423.0,672.0,180.0,6.0,639.0,0.0,2146.0
36081034700,"Census Tract 347, Queens County, New York",3352,46853.0,569700.0,409.0,289.0,351.0,27.0,543.0,0.0,4.0,36.0,2102.0,3436.0,42321.0,222000.0,214.0,352.0,648.0,13.0,282.0,0.0,2087.0
36081035100,"Census Tract 351, Queens County, New York",4215,56154.0,234700.0,821.0,379.0,136.0,0.0,682.0,0.0,0.0,20.0,2998.0,4288.0,36250.0,66900.0,572.0,695.0,318.0,15.0,546.0,5.0,2664.0
36081035200,"Census Tract 352, Queens County, New York",2907,80750.0,367800.0,368.0,89.0,2468.0,0.0,12.0,35.0,4.0,106.0,193.0,2519.0,50313.0,170100.0,222.0,11.0,2421.0,5.0,10.0,0.0,70.0
36081035300,"Census Tract 353, Queens County, New York",2432,46705.0,481500.0,131.0,24.0,256.0,0.0,63.0,0.0,115.0,16.0,1958.0,2658.0,34135.0,181700.0,151.0,105.0,679.0,3.0,95.0,6.0,1742.0
36081035700,"Census Tract 357, Queens County, New York",3820,46372.0,487400.0,629.0,665.0,1141.0,8.0,460.0,0.0,0.0,7.0,1547.0,4306.000002000002,41415.8946,190494.8185,345.8492508,381.8984089,2346.054307,19.3590824,129.512641,0.0,1373.407772
36081035800,"Census Tract 358, Queens County, New York",3979,74091.0,448000.0,772.0,32.0,3483.0,0.0,0.0,0.0,82.0,33.0,349.0,3923.0,51960.0,185800.0,633.0,37.0,3671.0,14.0,31.0,0.0,166.0
36081036100,"Census Tract 361, Queens County, New York",2960,41968.0,518100.0,306.0,72.0,683.0,0.0,52.0,0.0,0.0,0.0,2153.0,2246.0,35000.0,192500.0,172.0,94.0,1172.0,7.0,63.0,0.0,888.0
36081036300,"Census Tract 363, Queens County, New York",2014,56771.0,516300.0,137.0,44.0,228.0,0.0,83.0,0.0,45.0,21.0,1593.0,2179.0,50094.0,193100.0,99.0,45.0,1109.0,4.0,69.0,0.0,941.0
36081036500,"Census Tract 365, Queens County, New York",3463,43098.0,597800.0,181.0,103.0,772.0,0.0,224.0,0.0,0.0,5.0,2359.0,3184.0,35625.0,216800.0,147.0,54.0,1295.0,10.0,148.0,0.0,1644.0
36081036600,"Census Tract 366, Queens County, New York",3348,71125.0,358500.0,424.0,16.0,2906.0,0.0,132.0,0.0,0.0,40.0,254.0,2638.0,42333.0,163000.0,285.0,16.0,2498.0,7.0,9.0,0.0,95.0
36081036700,"Census Tract 367, Queens County, New York",2667,60781.0,479200.0,274.0,108.0,982.0,0.0,330.0,0.0,0.0,12.0,1235.0,2822.0,42976.0,206900.0,267.0,45.0,1912.0,11.0,53.0,0.0,783.0
36081036800,"Census Tract 368, Queens County, New York",2502,70833.0,370300.0,441.0,17.0,2183.0,0.0,0.0,0.0,0.0,44.0,258.0,2501.0,49955.0,170100.0,259.0,11.0,2344.0,8.0,5.0,0.0,131.0
36081037100,"Census Tract 371, Queens County, New York",1741,55547.0,569200.0,314.0,40.0,413.0,0.0,259.0,0.0,0.0,101.0,928.0,1562.000008,49209.01147,212331.7949,177.9775314,108.2022476,1048.629215,5.022471905,51.62921524,0.0,333.4831467
36081037300,"Census Tract 373, Queens County, New York",2663,47337.0,568100.0,325.0,113.0,437.0,0.0,254.0,0.0,29.0,55.0,1775.0,2225.999999,40193.00151,237664.9055,139.7050552,71.77949333,1012.758427,8.41994381,57.63342667,0.0,1056.341292
36081037500,"Census Tract 375, Queens County, New York",4155,46979.0,664300.0,298.0,47.0,87.0,34.0,163.0,0.0,38.0,37.0,3783.0,4073.0,38594.0,285100.0,374.0,123.0,329.0,7.0,606.0,0.0,2977.0
36081037600,"Census Tract 376, Queens County, New York",6476,73255.0,405000.0,1013.0,0.0,5983.0,44.0,126.0,0.0,8.0,60.0,255.0,5975.0,46549.0,172500.0,843.0,27.0,5583.0,22.0,25.0,0.0,295.0
36081037700,"Census Tract 377, Queens County, New York",3792,48401.0,620000.0,142.0,0.0,302.0,0.0,82.0,0.0,11.0,0.0,3397.0,3579.0,27708.0,219100.0,123.0,82.0,948.0,15.0,41.0,0.0,2454.0
36081037900,"Census Tract 379, Queens County, New York",7232,51086.0,740600.0,283.0,4.0,155.0,31.0,522.0,0.0,0.0,0.0,6520.0,4631.0,32451.0,214900.0,215.0,87.0,952.0,22.0,72.0,0.0,3469.0
36081038100,"Census Tract 381, Queens County, New York",7583,48882.0,382900.0,477.0,75.0,861.0,92.0,352.0,0.0,34.0,46.0,6215.0,5298.0,33516.0,176500.0,312.0,89.0,1538.0,34.0,97.0,0.0,3497.0
36081038301,"Census Tract 383.01, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00000001,51765.99824,112900.0041,0.285580516,0.388108611,0.170411989,0.006086141999999999,0.212078661,0.0,0.193352059
36081038302,"Census Tract 383.02, Queens County, New York",0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.211269,51765.99975,112899.9991,470.4114685,639.296875,280.7045288,10.02516174,349.3383484,0.0,318.4916992
36081038400,"Census Tract 384, Queens County, New York",2387,61518.0,360900.0,245.0,26.0,2056.0,0.0,101.0,0.0,0.0,5.0,199.0,2608.0,57708.0,168200.0,381.0,25.0,2484.0,5.0,14.0,0.0,72.0
36081039400,"Census Tract 394, Queens County, New York",2986,56440.0,394000.0,370.0,27.0,2548.0,0.0,17.0,0.0,17.0,138.0,239.0,2857.0,48493.0,174400.0,299.0,11.0,2735.0,5.0,8.0,0.0,89.0
36081039800,"Census Tract 398, Queens County, New York",1762,71953.0,411700.0,300.0,16.0,1609.0,0.0,0.0,0.0,0.0,50.0,87.0,1762.0,62708.0,184100.0,146.0,5.0,1686.0,2.0,22.0,0.0,42.0
36081039900,"Census Tract 399, Queens County, New York",4173,51615.0,505200.0,245.0,72.0,313.0,69.0,300.0,0.0,72.0,0.0,3416.0,3589.0,32340.0,265500.0,164.0,135.0,222.0,16.0,446.0,0.0,2721.0
36081040000,"Census Tract 400, Queens County, New York",1299,75238.0,399000.0,274.0,0.0,1197.0,0.0,0.0,0.0,0.0,29.0,73.0,1416.0,47222.0,203100.0,165.0,2.0,1328.0,12.0,7.0,0.0,64.0
36081040100,"Census Tract 401, Queens County, New York",7085,42500.0,364300.0,385.0,42.0,104.0,34.0,829.0,0.0,0.0,0.0,6091.0,6758.0,36517.0,267200.0,266.0,229.0,251.0,36.0,723.0,0.0,5463.0
36081040200,"Census Tract 402, Queens County, New York",1681,96146.0,429400.0,323.0,0.0,1561.0,0.0,44.0,0.0,0.0,31.0,45.0,1453.0,47955.0,174500.0,156.0,2.0,1360.0,9.0,10.0,0.0,62.0
36081040300,"Census Tract 403, Queens County, New York",7208,44511.0,461500.0,285.0,88.0,8.0,23.0,749.0,0.0,67.0,79.0,6217.0,6412.0,35551.0,235800.0,267.0,233.0,118.0,17.0,684.0,0.0,5323.0
36081040400,"Census Tract 404, Queens County, New York",4600,64453.0,361600.0,478.0,30.0,4008.0,0.0,77.0,0.0,0.0,160.0,325.0,3959.0,37034.0,161100.0,351.0,29.0,3573.0,44.0,62.0,1.0,214.0
36081040500,"Census Tract 405, Queens County, New York",3291,46116.0,609400.0,64.0,6.0,18.0,12.0,95.0,0.0,0.0,0.0,3172.0,3303.0,34871.0,257100.0,193.0,122.0,119.0,19.0,140.0,0.0,2893.0
36081040700,"Census Tract 407, Queens County, New York",8285,44306.0,543200.0,273.0,226.0,157.0,43.0,420.0,0.0,0.0,22.0,7446.0,7904.0,33750.0,268400.0,154.0,248.0,360.0,10.0,526.0,0.0,6651.0
36081040900,"Census Tract 409, Queens County, New York",6046,50497.0,635400.0,289.0,59.0,119.0,360.0,643.0,0.0,0.0,9.0,5216.0,5198.0,40208.0,270200.0,288.0,218.0,261.0,27.0,474.0,0.0,4173.0
